Jenny Horne;female;White: Other;24
Jenny Mcvea;female;White: British;64
Jenny Savage;female;White: British;37
Jenny Walquist;female;White: British;35
Jerald Allen;male;White: British;2
Jerald Caudill;male;Black or Black British: Other Black;65
Jeremy Balke;male;Asian or Asian British: Other Asian;65
Jeremy Bates;male;Black or Black British: Other Black;85
Jeremy Black;male;White: British;3
Jeremy Brush;male;Black or Black British: African;78
Jeremy Dashner;male;Black or Black British: Caribbean;62
Jeremy Dickson;male;White: British;83
Jeremy Dilks;male;White: British;53
Jeremy Eggleston;male;White: British;83
Jeremy Fantasia;male;Black or Black British: Caribbean;75
Jeremy Goyco;male;Mixed: White and Black Caribbean;73
Jeremy Hodge;male;White: British;87
Jeremy Morgan;male;Black or Black British: Other Black;86
Jeremy Taylor;male;White: British;69
Jeremy Wight;male;Other: Any other ethnic group;89
Jeremy Williams;male;White: British;72
Jeremy Yarboro;male;White: Other;73
Jermaine Fontaine;male;Asian or Asian British: Indian;75
Jerome Dalporto;male;White: British;26
Jerome Mccarty;male;White: British;1
Jerome Morris;male;White: British;89
Jerome Owens;male;White: Other;89
Jerome Pedone;male;White: Gypsy or Irish Traveller;84
Jerrell Asuncion;male;Asian or Asian British: Indian;84
Jerrica Douglas;female;Asian or Asian British: Indian;83
Jerry Arroyo;male;Asian or Asian British: Indian;82
Jerry Boblitt;male;White: British;2
Jerry Butcher;male;White: British;65
Jerry Crabb;male;Asian or Asian British: Other Asian;2
Jerry Deltoro;female;Asian or Asian British: Indian;74
Jerry Donovan;male;Asian or Asian British: Other Asian;38
Jerry Doran;male;Asian or Asian British: Pakistani;87
Jerry Doyle;male;Asian or Asian British: Indian;79
Jerry Flores;male;Black or Black British: African;44
Jerry Gardner;male;Asian or Asian British: Pakistani;79
Jerry Howe;male;Asian or Asian British: Other Asian;77
Jerry Hughes;male;White: British;61
Jerry Jeffries;male;White: British;87
Jerry Jones;male;White: British;65
Jerry Keys;male;Black or Black British: African;86
Jerry Mallory;male;White: Other;68
Jerry Mcgowan;male;Asian or Asian British: Indian;77
Jerry Muterspaw;female;White: British;87
Jerry Oneal;male;Asian or Asian British: Chinese;81
Jerry Ortiz;male;White: British;69
Jerry Person;male;White: British;50
Jerry Robbins;male;White: British;85
Jerry Roscoe;male;White: British;64
Jerry Shea;male;Asian or Asian British: Pakistani;84
Jerry Sperry;male;Asian or Asian British: Indian;52
Jerry Stone;male;Asian or Asian British: Chinese;31
Jerry Thompson;male;Black or Black British: Other Black;86
Jerry Vath;male;Asian or Asian British: Indian;68
Jerry Viloria;male;White: British;81
Jerry Walker;female;White: British;80
Jerry Waskin;male;Asian or Asian British: Other Asian;81
Jerry Wells;male;Asian or Asian British: Bangladeshi;67
Jerry Westervelt;male;White: Irish;16
Jerry Wright;male;Black or Black British: Caribbean;75
Jesica Crowley;female;White: British;0
Jess Spice;male;Asian or Asian British: Indian;89
Jesse Gill;male;White: Irish;75
Jesse Gregory;male;Black or Black British: African;12
Jesse Maciel;male;Asian or Asian British: Chinese;25
Jesse Malone;male;Asian or Asian British: Other Asian;81
Jesse Newyear;male;White: British;83
Jesse Noga;male;Black or Black British: African;89
Jesse Osburn;male;Black or Black British: Other Black;89
Jesse Thomas;male;Black or Black British: Caribbean;26
Jesse Titus;male;Black or Black British: Caribbean;81
Jesse Vickery;male;Mixed: Other Mixed;89
Jesse Walters;male;White: British;80
Jesse Williams;male;Black or Black British: Caribbean;80
Jessi Petrey;female;White: British;88
Jessica Angel;female;White: Other;69
Jessica Anselm;female;Asian or Asian British: Indian;77
Jessica Benavides;female;White: British;1
Jessica Boyle;female;Asian or Asian British: Pakistani;69
Jessica Bruce;female;Black or Black British: African;81
Jessica Cramer;female;Black or Black British: African;1
Jessica Desorcy;female;Asian or Asian British: Bangladeshi;83
Jessica Downie;female;White: British;87
Jessica Garza;female;White: British;80
Jessica George;female;White: British;87
Jessica Gerth;female;White: Other;74
Jessica Gomez;female;White: British;78
Jessica Gordon;female;White: British;80
Jessica Harlan;female;Black or Black British: Caribbean;2
Jessica Harmon;female;White: British;9
Jessica Hoge;female;White: British;60
Jessica Ibrahim;female;White: Other;80
Jessica Johnson;female;White: British;59
Jessica Kirby;female;White: Other;32
Jessica Krieger;female;White: British;85
Jessica Montanez;female;White: British;37
Jessica Munger;female;White: British;86
Jessica Patterson;female;White: Other;72
Jessica Penny;female;Asian or Asian British: Pakistani;43
Jessica Poston;female;Asian or Asian British: Pakistani;80
Jessica Ragsdale;female;White: British;37
Jessica Rice;female;Black or Black British: African;83
Jessica Schusterman;female;White: Other;64
Jessica Shaffer;female;Mixed: Other Mixed;11
Jessica Slowinski;female;White: British;88
Jessica Swift;female;White: Other;83
Jessica Thompson;female;White: British;87
Jessica Williams;female;Asian or Asian British: Bangladeshi;65
Jessie Brunell;male;Black or Black British: Caribbean;81
Jessie Chandler;female;Asian or Asian British: Other Asian;45
Jessie Diaz;male;Black or Black British: Caribbean;69
Jessie Garrett;male;White: British;67
Jessie Hair;male;White: Other;75
Jessie Hale;male;Black or Black British: Caribbean;79
Jessie Lawson;female;Asian or Asian British: Indian;89
Jessie Mccreary;female;White: British;77
Jessie Robertson;male;White: British;89
Jessie Shaw;female;Asian or Asian British: Other Asian;62
Jesus Armstrong;male;White: Other;4
Jesus Burns;male;White: Other;56
Jesus Gleaves;male;White: British;81
Jesus Grace;male;Asian or Asian British: Indian;84
Jesus Greeson;male;White: British;77
Jesus Jeffries;male;Asian or Asian British: Chinese;82
Jesus Katz;male;Other: Any other ethnic group;85
Jesus Rodriguez;male;White: Other;78
Jesus Rouse;male;White: British;34
Jesus Steele;male;White: British;63
Jesus Wiseman;male;White: British;66
Jesus Woods;male;White: Irish;82
Jewel Christopher;female;Black or Black British: African;76
Jewel Henson;female;White: Other;65
Jewell Rogers;female;White: British;51
Jill Cummings;female;White: British;73
Jill Davis;female;White: British;85
Jill Dunlap;female;White: British;89
Jill Gehring;female;White: British;82
Jill Hockensmith;female;Asian or Asian British: Indian;86
Jill Pittman;female;White: Other;81
Jill Rasmussen;female;Asian or Asian British: Indian;85
Jill Rodriguez;female;White: British;83
Jill Smalls;female;White: British;70
Jillian Donaldson;female;Black or Black British: African;73
Jillian Lum;female;Asian or Asian British: Other Asian;31
Jim Brown;male;White: British;88
Jim Burrell;male;White: Other;73
Jim English;male;Asian or Asian British: Indian;76
Jim Green;male;Mixed: White and Asian;76
Jim Mills;male;Asian or Asian British: Chinese;53
Jim Montgomery;male;Black or Black British: African;76
Jim Perry;male;White: British;77
Jim Poulin;male;White: British;32
Jim Rutz;male;White: Other;75
Jimmie Ghan;female;Asian or Asian British: Other Asian;7
Jimmie Thomas;male;White: Other;79
Jimmie Vasquez;male;White: British;88
Jimmie Wertman;male;White: Other;74
Jimmy Brown;male;White: British;82
Jimmy Jones;male;White: British;48
Jimmy Kiel;male;White: British;73
Jimmy Lopez;male;Black or Black British: Other Black;5
Jimmy Moore;male;White: Other;40
Jimmy Woods;male;White: British;83
Jin Mcenany;female;White: British;86
Jo Chavarria;female;White: Other;78
Jo Harvey;female;White: Other;89
Jo Lewis;female;Asian or Asian British: Pakistani;85
Jo Morse;female;White: British;23
Joan Brucker;female;Asian or Asian British: Pakistani;36
Joan Burns;female;White: British;72
Joan Campbell;female;White: Other;75
Joan Campbell;female;Asian or Asian British: Indian;85
Joan Craig;female;Asian or Asian British: Bangladeshi;57
Joan Deaton;female;Black or Black British: Caribbean;9
Joan Grove;male;Asian or Asian British: Pakistani;78
Joan Mccoy;male;Asian or Asian British: Chinese;2
Joan Miller;female;White: British;63
Joan Miyata;female;White: British;67
Joan Phillips;female;White: British;81
Joan Pippenger;male;White: British;34
Joan Preston;female;White: British;28
Joan Sandlin;female;White: British;85
Joan Steigerwalt;female;Black or Black British: African;81
Joan Willet;female;White: Other;73
Joann Dehaven;female;White: British;30
Joann Diamond;female;Asian or Asian British: Indian;83
Joann Funke;female;Black or Black British: Caribbean;63
Joann Hopkins;female;White: British;63
Joann Moulding;female;White: British;72
Joann Newland;female;White: Other;83
Joann Sohre;female;Asian or Asian British: Indian;83
Joann Vega;female;Asian or Asian British: Pakistani;4
Joanna Hamlin;female;Black or Black British: Caribbean;73
Joanna Jones;female;Black or Black British: African;73
Joanna Murphy;female;White: British;73
Joanna Nixon;female;Black or Black British: Caribbean;84
Joanna Zawacki;female;White: British;73
Joanne Angles;female;Asian or Asian British: Chinese;82
Joanne Arnot;female;White: British;88
Joanne Dayton;female;White: Irish;54
Joanne Kramer;female;Black or Black British: African;79
Joanne Newburn;female;Asian or Asian British: Indian;48
Joanne Payton;female;Asian or Asian British: Other Asian;87
Joanne Smith;female;Asian or Asian British: Bangladeshi;16
Joanne Thomas;female;White: British;55
Joanne Weatherly;female;Black or Black British: African;83
Joanne Williams;female;Asian or Asian British: Chinese;23
Joaquin Aguirre;male;Black or Black British: African;77
Jocelyn Ng;female;Mixed: White and Black Caribbean;79
Jocelyn Torres;female;White: Other;80
Jodi Frazier;female;White: British;89
Jodi Groce;female;Asian or Asian British: Indian;83
Jodi Hall;female;White: British;45
Jodi Hutchinson;female;Black or Black British: Caribbean;77
Jodi Roser;female;White: British;62
Jodi Smith;female;White: Other;85
Jodi Tabisula;female;Asian or Asian British: Other Asian;50
Jody Boller;male;White: British;70
Jody Moss;male;White: British;89
Jody Murdock;female;White: British;66
Jody Simms;female;Mixed: White and Asian;4
Joe Braswell;male;Asian or Asian British: Other Asian;76
Joe Bronk;male;White: British;2
Joe Burk;male;White: British;86
Joe Ceniceros;male;White: British;85
Joe Estevez;male;White: British;17
Joe Guttman;male;Black or Black British: Other Black;89
Joe Hasler;male;White: British;77
Joe Ruffo;male;White: British;35
Joe Schwantes;male;White: British;88
Joe Smith;male;White: Irish;78
Joe Stadler;male;Black or Black British: Caribbean;68
Joe Wood;male;Other: Any other ethnic group;82
Joel Bain;male;Asian or Asian British: Indian;85
Joel Brown;male;Mixed: White and Black African;8
Joel Craft;male;Black or Black British: Caribbean;66
Joel Ferguson;male;Black or Black British: Caribbean;38
Joel Gregory;male;Asian or Asian British: Indian;71
Joel Griffith;male;White: British;86
Joel Scholl;male;White: British;79
Joesph Burton;male;Asian or Asian British: Other Asian;80
Johanna Bernard;female;White: British;85
John Abel;male;Black or Black British: African;82
John Baird;male;White: Other;41
John Baker;male;White: British;4
John Barron;male;White: British;88
John Benton;male;Black or Black British: African;66
John Bolton;male;White: British;71
John Borges;male;Asian or Asian British: Pakistani;88
John Boyd;male;Asian or Asian British: Other Asian;55
John Bradway;male;White: British;77
John Bragg;male;White: British;87
John Brophy;male;Black or Black British: Caribbean;84
John Brown;male;White: British;88
John Brroks;male;White: Other;77
John Bruni;male;White: Other;76
John Burns;male;White: British;84
John Bush;male;White: Other;64
John Carrillo;male;Asian or Asian British: Other Asian;36
John Carroll;male;Mixed: White and Asian;71
John Catania;male;White: Other;86
John Chandler;male;Asian or Asian British: Other Asian;1
John Chapman;male;White: British;83
John Cobb;male;Black or Black British: Caribbean;89
John Collins;male;Mixed: White and Asian;73
John Combass;male;Asian or Asian British: Pakistani;57
John Conatser;male;White: British;0
John Cooper;male;White: British;0
John Correia;male;White: British;1
John Costales;male;White: British;61
John Cotelesse;male;White: British;82
John Cowan;male;Asian or Asian British: Indian;89
John Crawford;male;Black or Black British: African;88
John Curtis;male;Black or Black British: Caribbean;43
John Daniels;male;Asian or Asian British: Indian;31
John Davenport;male;White: British;84
John Davignon;male;White: British;1
John Dawson;male;Black or Black British: African;81
John Deering;male;White: British;84
John Delatorre;male;White: British;4
John Dell;male;Black or Black British: African;80
John Dobek;male;Black or Black British: African;2
John Dolby;male;Asian or Asian British: Other Asian;82
John Donahue;male;Other: Any other ethnic group;89
John Dowling;male;White: Other;67
John Draughn;male;Black or Black British: African;62
John Dunbar;male;White: British;64
John Duncan;male;White: Other;79
John Edwards;male;Asian or Asian British: Indian;25
John Ettienne;male;White: British;49
John Francisco;male;Asian or Asian British: Other Asian;73
John Fransen;male;White: British;84
John Fry;male;White: British;46
John Gardner;male;Asian or Asian British: Other Asian;66
John Gariepy;male;Black or Black British: Other Black;1
John Gayer;male;Asian or Asian British: Indian;0
John Given;male;White: British;87
John Golden;male;Asian or Asian British: Other Asian;59
John Gonzalez;male;Asian or Asian British: Pakistani;33
John Graham;male;Asian or Asian British: Pakistani;82
John Granby;male;White: British;81
John Grant;male;Black or Black British: Caribbean;86
John Green;male;Other: Any other ethnic group;75
John Gremo;male;White: British;44
John Grisham;male;White: British;53
John Haines;male;White: British;86
John Hall;male;Asian or Asian British: Indian;83
John Hammond;male;White: Other;89
John Harding;male;White: Other;82
John Hardy;male;White: British;63
John Harris;male;White: British;56
John Haskins;male;Asian or Asian British: Other Asian;40
John Henderson;male;White: Other;82
John Hernandez;male;Asian or Asian British: Pakistani;78
John Hernandez;male;White: British;80
John Herrera;male;White: Other;41
John Hinkle;male;White: British;1
John Holcomb;male;White: British;66
John Huber;male;Asian or Asian British: Chinese;82
John Jackson;male;Asian or Asian British: Indian;29
John Johnson;male;White: Other;81
John Jones;male;White: Other;79
John Jones;male;White: British;89
John Jones;male;White: British;1
John Keirn;male;Asian or Asian British: Indian;76
John Kendra;male;Black or Black British: Caribbean;50
John Kern;male;Asian or Asian British: Indian;81
John Kinsey;male;White: British;29
John Krick;male;Asian or Asian British: Indian;78
John Lagrimas;male;Asian or Asian British: Pakistani;3
John Landaker;male;White: British;70
John Landers;male;Asian or Asian British: Bangladeshi;87
John Lane;male;White: British;71
John Larose;male;Mixed: Other Mixed;82
John Lee;male;White: British;35
John Lemus;male;White: Other;54
John Lewin;male;White: British;76
John Lia;male;White: Irish;87
John London;male;Black or Black British: Caribbean;81
John Long;male;White: British;57
John Maltie;male;White: British;25
John Marshall;male;White: British;13
John Martin;male;Asian or Asian British: Indian;43
John Martin;male;Black or Black British: African;80
John Martin;male;Asian or Asian British: Bangladeshi;37
John Mccollom;male;White: British;82
John Meehan;male;White: Irish;81
John Meeks;male;White: Other;85
John Melton;male;White: British;35
John Merrill;male;White: British;83
John Miller;male;Other: Any other ethnic group;8
John Mills;female;Other: Any other ethnic group;1
John Mittman;male;White: British;44
John Miyao;male;Black or Black British: African;85
John Moore;male;White: British;85
John Moore;male;White: Other;47
John Moore;male;White: Other;83
John Murphy;male;White: British;81
John Murray;male;White: British;86
John Nelson;male;Asian or Asian British: Other Asian;86
John Nelson;male;White: British;83
John Niskanen;male;White: British;82
John Norman;male;White: British;63
John Olsen;male;Black or Black British: Caribbean;15
John Ornelas;male;White: British;80
John Ortiz;male;Asian or Asian British: Indian;27
John Ovall;male;White: British;83
John Palmer;male;Asian or Asian British: Indian;82
John Pearson;male;Black or Black British: African;76
John Peeples;male;White: British;79
John Phillips;male;White: British;85
John Pitt;male;White: British;77
John Plymel;male;Black or Black British: African;75
John Pollock;male;Black or Black British: Caribbean;69
John Poole;male;White: Other;78
John Portis;male;Mixed: White and Asian;77
John Potter;male;White: British;82
John Purdy;male;White: Other;82
John Quan;male;White: British;68
John Rael;male;White: British;2
John Ramsey;male;Black or Black British: African;89
John Reyes;male;Black or Black British: Other Black;75
John Rider;male;White: British;86
John Robinson;male;White: British;85
John Rodriguez;male;White: British;51
John Rook;male;Asian or Asian British: Chinese;67
John Sargent;male;White: British;75
John Schon;male;White: British;87
John Scott;male;Asian or Asian British: Other Asian;71
John Sheckler;male;Asian or Asian British: Other Asian;38
John Shepherd;male;White: British;62
John Short;male;Asian or Asian British: Pakistani;53
John Slavick;male;Other: Arab;36
John Smith;male;Asian or Asian British: Indian;77
John Smith;male;White: British;88
John Sneed;male;White: British;1
John Stacey;male;White: British;70
John Stewart;male;Black or Black British: African;77
John Stone;male;White: British;20
John Taylor;male;Asian or Asian British: Chinese;58
John Thivierge;male;White: British;76
John Thoma;male;White: British;50
John Todd;male;White: British;71
John Tomlinson;male;Asian or Asian British: Other Asian;57
John Torkelson;male;White: Irish;83
John Torres;male;Black or Black British: African;80
John Toscano;male;White: Other;76
John Towner;male;White: British;57
John Truax;male;Black or Black British: Other Black;82
John Turcotte;male;White: British;21
John Vaughan;male;Black or Black British: Caribbean;34
John Vida;male;White: British;86
John Villanvera;male;White: British;23
John Villarreal;male;Mixed: White and Black Caribbean;23
John Walsh;male;White: British;82
John Wermers;male;White: British;82
John White;male;Mixed: White and Asian;83
John White;male;Mixed: Other Mixed;81
John White;male;Asian or Asian British: Other Asian;31
John Whittenburg;male;White: British;3
John Wolf;male;Asian or Asian British: Indian;75
John Woodland;male;White: Other;85
John Yarbrough;male;Mixed: White and Asian;89
John Ybarra;male;White: Other;4
John Yerkey;male;Mixed: Other Mixed;50
John Zodrow;male;White: Other;83
John Zohn;male;White: Other;89
Johnie Lashbrook;male;White: British;87
Johnnie Brunner;female;White: British;85
Johnnie Dickerson;male;Black or Black British: African;86
Johnnie Holmes;male;White: British;44
Johnny Brown;male;Mixed: White and Asian;87
Johnny Davis;male;White: British;78
Johnny Kelley;male;White: British;73
Johnny Mccreery;male;White: British;87
Johnny Rayburn;male;Asian or Asian British: Chinese;36
Johnny Stephens;male;White: Other;71
Johnny Stine;male;White: Other;54
Joie Schuetze;female;Asian or Asian British: Other Asian;67
Joleen Ruiz;female;White: British;83
Jolene Fitzsimmons;female;Black or Black British: African;81
Jon Lindsey;male;Black or Black British: African;0
Jon Molina;male;Mixed: Other Mixed;86
Jon Paul;male;White: British;84
Jon Rosado;male;White: British;81
Jon Smith;male;White: British;26
Jonathan Bonifacio;male;Black or Black British: African;52
Jonathan Bradley;male;White: British;64
Jonathan Glymph;male;Asian or Asian British: Other Asian;78
Jonathan Grossman;male;Black or Black British: African;76
Jonathan Hatfield;male;Asian or Asian British: Pakistani;77
Jonathan Henderson;male;White: British;88
Jonathan Henson;male;White: British;3
Jonathan Hernandez;male;White: Other;82
Jonathan Jeter;male;White: British;76
Jonathan Johnson;male;Asian or Asian British: Indian;73
Jonathan Logan;male;Other: Any other ethnic group;80
Jonathan Martin;male;Asian or Asian British: Bangladeshi;84
Jonathan Miller;male;Asian or Asian British: Pakistani;73
Jonathan Pahl;male;White: Other;87
Jonathan Robards;male;White: Other;37
Jonathan Robinson;male;Black or Black British: African;80
Jonathan Russell;male;Mixed: Other Mixed;67
Jonathan Sartain;male;White: British;85
Jonathan Tung;male;White: British;85
Jonathan Yockey;male;Black or Black British: African;80
Jonathon Lung;male;White: British;30
Jonathon Rios;male;Asian or Asian British: Indian;84
Jonathon Williams;male;Black or Black British: Other Black;75
Jonell Perez;female;White: British;86
Joni Foxman;female;White: British;1
Joni Herron;female;White: British;27
Jordan Ostrzyeki;female;White: British;27
Jordan Seabron;male;Asian or Asian British: Indian;57
Jorge Betancourt;male;Black or Black British: Other Black;80
Jorge Foster;male;White: British;80
Jose Ashmore;male;Asian or Asian British: Bangladeshi;78
Jose Azar;male;White: British;63
Jose Barnes;male;White: British;89
Jose Bicknell;male;White: British;52
Jose Burbage;male;White: British;56
Jose Cabrera;male;Asian or Asian British: Indian;89
Jose Chambers;male;Asian or Asian British: Bangladeshi;78
Jose Cook;male;White: British;1
Jose Cunniff;male;White: Other;84
Jose Fisher;male;Black or Black British: Other Black;29
Jose Gantz;male;White: British;78
Jose Harris;male;Black or Black British: African;87
Jose Jennings;male;Mixed: White and Black Caribbean;89
Jose Kalama;male;White: British;86
Jose Kelly;male;Black or Black British: African;87
Jose Krivanek;male;White: Other;51
Jose Lawrence;male;Mixed: White and Asian;81
Jose Linden;male;White: Other;79
Jose Mcguire;male;Asian or Asian British: Other Asian;71
Jose Mendez;male;White: British;77
Jose Nollman;male;Black or Black British: African;82
Jose Pacheco;male;Black or Black British: Caribbean;75
Jose Panto;male;Asian or Asian British: Indian;87
Jose Pezzuti;male;White: British;80
Jose Phillips;male;White: British;82
Jose Ponce;male;White: British;37
Jose Samuels;male;White: British;56
Jose Splatt;male;Black or Black British: Caribbean;69
Jose Thompson;male;White: British;64
Jose Walker;male;White: British;76
Josefa Gonzales;female;Black or Black British: African;10
Joseph Albrecht;male;Asian or Asian British: Chinese;44
Joseph Anderson;male;White: British;81
Joseph Apana;male;Mixed: White and Asian;79
Joseph Arellano;male;Asian or Asian British: Pakistani;84
Joseph Arroyo;male;Mixed: Other Mixed;6
Joseph Ashley;male;Other: Arab;89
Joseph Azar;male;Other: Any other ethnic group;83
Joseph Bates;male;White: British;4
Joseph Begor;male;White: British;27
Joseph Brown;male;Black or Black British: African;4
Joseph Bryan;male;White: British;0
Joseph Buchmeier;male;Black or Black British: African;19
Joseph Butler;male;White: British;66
Joseph Caldwell;male;Asian or Asian British: Indian;86
Joseph Carroll;male;Black or Black British: African;34
Joseph Dauzat;male;White: Other;22
Joseph Delcamp;male;White: British;2
Joseph Dohrman;male;Asian or Asian British: Indian;73
Joseph Dugue;male;White: British;79
Joseph Dunne;male;White: British;26
Joseph Duran;male;Other: Any other ethnic group;1
Joseph Eckloff;male;Asian or Asian British: Other Asian;40
Joseph Edwards;male;White: Other;67
Joseph Fennimore;male;White: British;87
Joseph Fish;male;Asian or Asian British: Indian;81
Joseph Flemings;male;Black or Black British: African;88
Joseph Flint;male;Asian or Asian British: Indian;89
Joseph Flores;male;White: British;79
Joseph Ford;male;White: Other;4
Joseph Fowler;male;White: British;5
Joseph Freitas;male;White: British;65
Joseph Garrett;male;Black or Black British: African;60
Joseph Gilyard;male;White: Other;74
Joseph Harris;male;White: British;83
Joseph Hatley;male;Other: Any other ethnic group;46
Joseph Hernandez;male;White: British;89
Joseph Hill;male;Black or Black British: African;79
Joseph Hollabaugh;male;White: British;26
Joseph Holmes;male;White: British;34
Joseph Howard;male;White: British;81
Joseph Jenkins;male;Black or Black British: Caribbean;45
Joseph Johnson;male;White: Other;78
Joseph Johnston;male;Asian or Asian British: Chinese;66
Joseph Katechis;male;Mixed: Other Mixed;51
Joseph Kuhn;male;White: British;59
Joseph Lee;male;Other: Arab;84
Joseph Madison;male;White: British;77
Joseph Mohr;male;White: British;3
Joseph Moore;male;White: British;81
Joseph Palmer;male;Asian or Asian British: Other Asian;82
Joseph Pappan;male;Black or Black British: Caribbean;77
Joseph Park;male;White: Other;78
Joseph Petzold;male;White: British;83
Joseph Rivera;male;Mixed: White and Black Caribbean;59
Joseph Roberts;male;White: British;77
Joseph Roberts;male;Asian or Asian British: Pakistani;80
Joseph Robinson;male;White: Other;0
Joseph Rodriguez;male;Black or Black British: African;71
Joseph Sanders;male;Mixed: White and Black Caribbean;75
Joseph Saulnier;male;Black or Black British: African;84
Joseph Schwab;male;Mixed: Other Mixed;60
Joseph Simeon;male;Mixed: White and Asian;46
Joseph Simmons;male;White: British;76
Joseph Slaugh;male;White: British;1
Joseph Smith;male;Asian or Asian British: Indian;75
Joseph Smith;male;White: Other;76
Joseph Smith;male;White: British;75
Joseph Snyder;male;White: Other;48
Joseph Sobieski;male;White: British;56
Joseph Sommer;male;Asian or Asian British: Bangladeshi;80
Joseph Sorenson;male;Asian or Asian British: Pakistani;53
Joseph Steik;male;White: Other;84
Joseph Tardiff;male;White: British;7
Joseph Then;male;White: British;83
Joseph Thomas;male;White: Other;86
Joseph Thompson;male;White: Other;83
Joseph Thruston;male;White: British;4
Joseph Tolar;male;White: British;85
Joseph Walker;male;White: British;82
Joseph Warren;male;Black or Black British: African;74
Joseph Warren;male;White: British;0
Joseph Watson;male;White: British;84
Joseph Weichel;male;White: British;45
Joseph Wheeler;male;White: Other;22
Joseph Willis;male;White: British;81
Joseph Worden;male;White: British;71
Joseph Young;male;White: British;8
Joseph Zwolinski;male;White: British;80
Josephina Beisch;female;Asian or Asian British: Indian;76
Josephine Booth;female;Asian or Asian British: Indian;89
Josephine Dowling;female;White: Other;75
Josephine Harris;female;White: British;3
Josephine Hudson;female;White: British;88
Josephine Kopp;female;Asian or Asian British: Indian;3
Josephine Le;female;Mixed: White and Black Caribbean;83
Josephine Lohr;female;White: British;83
Josephine Meyer;female;White: Irish;68
Josephine Moore;female;White: British;46
Josephine Preece;female;White: Irish;87
Josephine Provost;female;White: British;82
Josephine Roberts;female;Asian or Asian British: Chinese;80
Josephine Smith;female;White: British;37
Josephine Smith;female;White: British;84
Josephine Tyson;female;White: British;86
Josephine Vannatta;female;White: Other;67
Josephine Youssefi;female;White: Irish;86
Josh Marino;male;Asian or Asian British: Bangladeshi;38
Josh Mendez;male;Black or Black British: African;88
Josh Wells;male;Asian or Asian British: Other Asian;64
Joshua Baldwin;male;Asian or Asian British: Indian;72
Joshua Barron;male;White: British;83
Joshua Brinkman;male;Asian or Asian British: Chinese;72
Joshua Butler;male;Asian or Asian British: Indian;2
Joshua Cromartie;male;Asian or Asian British: Bangladeshi;2
Joshua Diss;male;White: British;89
Joshua Fonseca;male;White: British;77
Joshua Franck;male;Mixed: Other Mixed;85
Joshua Fredeen;male;White: British;84
Joshua Haslett;male;White: British;71
Joshua Hendren;male;White: British;83
Joshua Hinkle;male;White: British;70
Joshua Hitchcock;male;Asian or Asian British: Pakistani;60
Joshua Hudek;male;Mixed: White and Black Caribbean;72
Joshua Hurd;female;Asian or Asian British: Other Asian;27
Joshua Jackson;male;White: British;75
Joshua Killinger;male;White: Other;88
Joshua Lally;male;White: British;80
Joshua Ledoux;male;Black or Black British: Caribbean;86
Joshua Lindsley;male;White: Irish;78
Joshua Manus;male;White: Other;64
Joshua Nottage;male;White: British;70
Joshua Soileau;male;Black or Black British: African;78
Joshua Stewart;male;Asian or Asian British: Bangladeshi;68
Joshua Stone;male;White: Other;81
Joshua Thomas;male;White: British;89
Josie Griess;female;White: British;66
Josie Laitila;female;White: British;86
Josie Pennisi;female;White: British;78
Joy Anderson;female;White: British;78
Joy Lincoln;female;White: Other;80
Joy Thorton;female;White: British;72
Joyce Applegate;female;White: British;89
Joyce Berg;female;Black or Black British: African;84
Joyce Bland;female;Black or Black British: African;79
Joyce Crumpton;female;Asian or Asian British: Bangladeshi;43
Joyce Ferdig;female;White: Irish;72
Joyce Gonzales;female;Black or Black British: African;74
Joyce Hawes;female;White: British;72
Joyce Hight;female;Asian or Asian British: Indian;79
Joyce Jones;female;Asian or Asian British: Indian;88
Joyce Lindner;female;White: Other;75
Joyce Maples;female;Black or Black British: Other Black;55
Joyce Miller;female;White: Other;89
Joyce Naquin;female;White: British;32
Joyce Pagano;female;Asian or Asian British: Other Asian;81
Joyce Plourde;female;Black or Black British: African;45
Joyce Prahm;female;Black or Black British: African;76
Joyce Rutland;female;Asian or Asian British: Chinese;78
Joyce Smith;female;White: British;0
Joyce Sweeney;female;White: British;78
Joyce Whitlock;female;Black or Black British: African;88
Juan Bennett;male;White: Other;69
Juan Castro;male;Mixed: White and Asian;44
Juan Coleman;male;Black or Black British: African;68
Juan Conner;male;White: British;61
Juan Davis;male;Other: Any other ethnic group;85
Juan Gonzalez;male;White: British;81
Juan Griffin;male;White: Other;53
Juan Hartman;male;White: British;81
Juan Jimison;male;White: British;72
Juan Kurkowski;male;Asian or Asian British: Pakistani;87
Juan Lehman;male;White: British;85
Juan Nash;male;Black or Black British: Caribbean;26
Juan Paules;male;White: British;88
Juan Peak;male;White: British;3
Juan Powell;male;White: British;84
Juan Standridge;male;White: Other;75
Juan Summers;male;White: British;13
Juan Thomas;male;Black or Black British: African;76
Juan Vaughn;male;White: British;81
Juan Villegas;male;White: Other;65
Juan Widmer;male;Asian or Asian British: Bangladeshi;88
Juan Yang;male;Other: Arab;81
Juana Gibson;female;Other: Any other ethnic group;89
Juanita Cruz;female;Asian or Asian British: Pakistani;78
Juanita Gladden;female;Mixed: Other Mixed;81
Juanita Kaminski;female;Asian or Asian British: Other Asian;72
Juanita Leslie;female;Asian or Asian British: Chinese;85
Juanita Lutz;female;Asian or Asian British: Indian;28
Juanita Ortega;female;White: British;86
